target,arena,arena_label,rank,substitute,probability,seed,eligible_sentences,sampled_sentences
creativity,NYT,New York Times (public news),44,quality,0.010768580619092341,11,113,113
creativity,NYT,New York Times (public news),45,progress,0.009956835483243645,11,113,113
creativity,NYT,New York Times (public news),46,memory,0.009950807331782337,11,113,113
creativity,NYT,New York Times (public news),47,millions,0.00987149128775494,11,113,113
creativity,NYT,New York Times (public news),48,imagination,0.00977231126600492,11,113,113
creativity,NYT,New York Times (public news),49,civilization,0.00974605719350218,11,113,113
creativity,NYT,New York Times (public news),50,interest,0.009656549746288772,11,113,113
creativity,arxiv,arXiv (academic),1,learning,0.11878758499447864,11,208,208
creativity,arxiv,arXiv (academic),2,complexity,0.10572704009336034,11,208,208
creativity,arxiv,arXiv (academic),3,intelligence,0.06313350963252778,11,208,208
creativity,arxiv,arXiv (academic),4,linguistics,0.03846280988691603,11,208,208
creativity,arxiv,arXiv (academic),5,performance,0.03806758652422468,11,208,208
creativity,arxiv,arXiv (academic),6,design,0.03551145727101725,11,208,208
creativity,arxiv,arXiv (academic),7,behavior,0.02806867083292699,11,208,208
creativity,arxiv,arXiv (academic),8,ai,0.027067243750998775,11,208,208
creativity,arxiv,arXiv (academic),9,modeling,0.024384609581235582,11,208,208
creativity,arxiv,arXiv (academic),10,analysis,0.023942446722567706,11,208,208
creativity,arxiv,arXiv (academic),11,knowledge,0.022875709569415256,11,208,208
creativity,arxiv,arXiv (academic),12,development,0.02237285472211765,11,208,208
creativity,arxiv,arXiv (academic),13,inference,0.02216973691285385,11,208,208
creativity,arxiv,arXiv (academic),14,models,0.021964445993431232,11,208,208
creativity,arxiv,arXiv (academic),15,science,0.02001808736748632,11,208,208
creativity,arxiv,arXiv (academic),16,research,0.018650044269486677,11,208,208
creativity,arxiv,arXiv (academic),17,music,0.018411558474958446,11,208,208
creativity,arxiv,arXiv (academic),18,art,0.01704488447605895,11,208,208
creativity,arxiv,arXiv (academic),19,reasoning,0.015606232850874773,11,208,208
creativity,arxiv,arXiv (academic),20,methods,0.015480237278910793,11,208,208
creativity,arxiv,arXiv (academic),21,geometry,0.015046251791281776,11,208,208
creativity,arxiv,arXiv (academic),22,there,0.014847046417832575,11,208,208
creativity,arxiv,arXiv (academic),23,memory,0.013047232348271227,11,208,208
creativity,arxiv,arXiv (academic),24,neuroscience,0.012160215756433697,11,208,208
creativity,arxiv,arXiv (academic),25,mathematics,0.011661948815957906,11,208,208
creativity,arxiv,arXiv (academic),26,efficiency,0.011609574169321565,11,208,208
creativity,arxiv,arXiv (academic),27,communication,0.011400014060317024,11,208,208
creativity,arxiv,arXiv (academic),28,systems,0.011371712195719997,11,208,208
creativity,arxiv,arXiv (academic),29,input,0.011368569150353693,11,208,208
creativity,arxiv,arXiv (academic),30,information,0.010973493370258734,11,208,208
creativity,arxiv,arXiv (academic),31,cognition,0.01095402782099283,11,208,208
creativity,arxiv,arXiv (academic),32,quality,0.010245510479075516,11,208,208
creativity,arxiv,arXiv (academic),33,algorithms,0.010190459194588403,11,208,208
creativity,arxiv,arXiv (academic),34,resources,0.010090762881356238,11,208,208
creativity,arxiv,arXiv (academic),35,problems,0.01005342634883034,11,208,208
creativity,arxiv,arXiv (academic),36,model,0.009735838490364893,11,208,208
creativity,arxiv,arXiv (academic),37,productivity,0.009559714207058978,11,208,208
creativity,arxiv,arXiv (academic),38,how,0.009305416048925128,11,208,208
creativity,arxiv,arXiv (academic),39,biology,0.009300610394663,11,208,208
creativity,arxiv,arXiv (academic),40,power,0.008969862088155046,11,208,208
creativity,arxiv,arXiv (academic),41,operation,0.008946695487123237,11,208,208
creativity,arxiv,arXiv (academic),42,theory,0.008336740762277452,11,208,208
creativity,arxiv,arXiv (academic),43,accuracy,0.008325548770337043,11,208,208
creativity,arxiv,arXiv (academic),44,language,0.008200544477248464,11,208,208
creativity,arxiv,arXiv (academic),45,law,0.008077875359797291,11,208,208
creativity,arxiv,arXiv (academic),46,potential,0.007908725817746745,11,208,208
creativity,arxiv,arXiv (academic),47,graphics,0.007861893322506596,11,208,208
creativity,arxiv,arXiv (academic),48,technology,0.007795704799366597,11,208,208
creativity,arxiv,arXiv (academic),49,realism,0.007566604179905362,11,208,208
creativity,arxiv,arXiv (academic),50,computing,0.007341229788084659,11,208,208
decision,NYT,New York Times (public news),1,ability,0.05632859689988088,11,206,206
decision,NYT,New York Times (public news),2,desire,0.04940397663875107,11,206,206
decision,NYT,New York Times (public news),3,film,0.04294333866567226,11,206,206
decision,NYT,New York Times (public news),4,inability,0.0356886115426267,11,206,206
decision,NYT,New York Times (public news),5,choice,0.03131652904369816,11,206,206
decision,NYT,New York Times (public news),6,proposal,0.03103373166081062,11,206,206
decision,NYT,New York Times (public news),7,announcement,0.029058405538890577,11,206,206
decision,NYT,New York Times (public news),8,plan,0.02849430224130687,11,206,206
decision,NYT,New York Times (public news),9,ruling,0.026864180806096125,11,206,206
decision,NYT,New York Times (public news),10,university,0.026338547369773112,11,206,206
decision,NYT,New York Times (public news),11,case,0.02633099876852686,11,206,206
decision,NYT,New York Times (public news),12,work,0.025829019490704912,11,206,206
decision,NYT,New York Times (public news),13,move,0.025641138008865395,11,206,206
decision,NYT,New York Times (public news),14,company,0.025525009237794723,11,206,206
decision,NYT,New York Times (public news),15,life,0.02358615820091563,11,206,206
decision,NYT,New York Times (public news),16,policy,0.02254839125574329,11,206,206
decision,NYT,New York Times (public news),17,failure,0.02250749677303415,11,206,206
decision,NYT,New York Times (public news),18,resource,0.021368261787017884,11,206,206
decision,NYT,New York Times (public news),19,process,0.02115327962272583,11,206,206
decision,NYT,New York Times (public news),20,position,0.02040924035120345,11,206,206
decision,NYT,New York Times (public news),21,money,0.019191876516348638,11,206,206
decision,NYT,New York Times (public news),22,idea,0.018860564922895614,11,206,206
decision,NYT,New York Times (public news),23,need,0.018711317714668278,11,206,206
decision,NYT,New York Times (public news),24,fate,0.01828393279850709,11,206,206
decision,NYT,New York Times (public news),25,attempt,0.01783043856137452,11,206,206
decision,NYT,New York Times (public news),26,promise,0.017384625592017023,11,206,206
decision,NYT,New York Times (public news),27,refusal,0.017299255712486594,11,206,206
decision,NYT,New York Times (public news),28,project,0.016957225951787638,11,206,206
decision,NYT,New York Times (public news),29,legacy,0.015880840842927544,11,206,206
decision,NYT,New York Times (public news),30,phone,0.014643829948973324,11,206,206
decision,NYT,New York Times (public news),31,call,0.014070348149594911,11,206,206
decision,NYT,New York Times (public news),32,statement,0.013535099472058434,11,206,206
decision,NYT,New York Times (public news),33,video,0.013490409112652233,11,206,206
decision,NYT,New York Times (public news),34,system,0.013388947528463207,11,206,206
decision,NYT,New York Times (public news),35,mistake,0.013307349942706166,11,206,206
decision,NYT,New York Times (public news),36,meeting,0.013184426881498228,11,206,206
decision,NYT,New York Times (public news),37,resignation,0.012433832183539023,11,206,206
decision,NYT,New York Times (public news),38,opinion,0.012285986273188597,11,206,206
decision,NYT,New York Times (public news),39,telephone,0.01223110833191393,11,206,206
decision,NYT,New York Times (public news),40,question,0.011984889766634838,11,206,206
decision,NYT,New York Times (public news),41,deal,0.011774369186598915,11,206,206
decision,NYT,New York Times (public news),42,sell,0.011735337405711291,11,206,206
decision,NYT,New York Times (public news),43,efforts,0.010860997317219647,11,206,206
decision,NYT,New York Times (public news),44,effort,0.010369557940325807,11,206,206
decision,NYT,New York Times (public news),45,computer,0.010049433343398863,11,206,206
decision,NYT,New York Times (public news),46,difference,0.009854885335391689,11,206,206
decision,NYT,New York Times (public news),47,robot,0.009624388803319697,11,206,206
decision,NYT,New York Times (public news),48,identification,0.009584235665137152,11,206,206
decision,NYT,New York Times (public news),49,program,0.009471039875582532,11,206,206
decision,NYT,New York Times (public news),50,needed,0.009350235019040582,11,206,206
decision,WSJ,Wall Street Journal (business news),1,policy,0.05202944499489679,11,174,174
decision,WSJ,Wall Street Journal (business news),2,attempt,0.03740693433852122,11,174,174
decision,WSJ,Wall Street Journal (business news),3,ability,0.03661099495592481,11,174,174
decision,WSJ,Wall Street Journal (business news),4,mistake,0.034970813629976755,11,174,174
decision,WSJ,Wall Street Journal (business news),5,ai,0.03272045157117616,11,174,174
decision,WSJ,Wall Street Journal (business news),6,actions,0.030782504645327724,11,174,174
decision,WSJ,Wall Street Journal (business news),7,choice,0.02934728436370058,11,174,174
decision,WSJ,Wall Street Journal (business news),8,map,0.029095821395803335,11,174,174
decision,WSJ,Wall Street Journal (business news),9,problem,0.029091634878589248,11,174,174
decision,WSJ,Wall Street Journal (business news),10,comment,0.02906731083312192,11,174,174
decision,WSJ,Wall Street Journal (business news),11,process,0.026916737407064684,11,174,174
decision,WSJ,Wall Street Journal (business news),12,change,0.026588017254917964,11,174,174
decision,WSJ,Wall Street Journal (business news),13,ball,0.025689542023200524,11,174,174
decision,WSJ,Wall Street Journal (business news),14,plan,0.024283142515286824,11,174,174
decision,WSJ,Wall Street Journal (business news),15,need,0.023252972152663812,11,174,174
decision,WSJ,Wall Street Journal (business news),16,move,0.023180223095969316,11,174,174
decision,WSJ,Wall Street Journal (business news),17,report,0.023163278256081776,11,174,174
decision,WSJ,Wall Street Journal (business news),18,proposal,0.02221800199072256,11,174,174
decision,WSJ,Wall Street Journal (business news),19,conspiracy,0.02197068798148117,11,174,174
decision,WSJ,Wall Street Journal (business news),20,statement,0.021619758533110753,11,174,174
decision,WSJ,Wall Street Journal (business news),21,plans,0.020872777127961303,11,174,174
decision,WSJ,Wall Street Journal (business news),22,computer,0.018593598706656077,11,174,174
decision,WSJ,Wall Street Journal (business news),23,life,0.018499600506856395,11,174,174
decision,WSJ,Wall Street Journal (business news),24,opinion,0.017986044861047136,11,174,174
decision,WSJ,Wall Street Journal (business news),25,goal,0.017955181849501584,11,174,174
decision,WSJ,Wall Street Journal (business news),26,conclusion,0.017355075885008214,11,174,174
decision,WSJ,Wall Street Journal (business news),27,request,0.017308461740746867,11,174,174
decision,WSJ,Wall Street Journal (business news),28,announcement,0.017030661095761103,11,174,174
decision,WSJ,Wall Street Journal (business news),29,decisions,0.01701778172518673,11,174,174
decision,WSJ,Wall Street Journal (business news),30,failure,0.01661660680781042,11,174,174
decision,WSJ,Wall Street Journal (business news),31,information,0.016603924227691424,11,174,174
decision,WSJ,Wall Street Journal (business news),32,rejection,0.015376727868384671,11,174,174
decision,WSJ,Wall Street Journal (business news),33,strategy,0.014658308762572916,11,174,174
decision,WSJ,Wall Street Journal (business news),34,game,0.01438037398568534,11,174,174
decision,WSJ,Wall Street Journal (business news),35,issue,0.013619746289873776,11,174,174
decision,WSJ,Wall Street Journal (business news),36,money,0.013006580092741405,11,174,174
decision,WSJ,Wall Street Journal (business news),37,design,0.012599173198287841,11,174,174
decision,WSJ,Wall Street Journal (business news),38,human,0.012382777303891907,11,174,174
decision,WSJ,Wall Street Journal (business news),39,difference,0.012299340302679618,11,174,174
decision,WSJ,Wall Street Journal (business news),40,efforts,0.012085794080446667,11,174,174
decision,WSJ,Wall Street Journal (business news),41,program,0.011496089817404553,11,174,174
decision,WSJ,Wall Street Journal (business news),42,success,0.011168565887541886,11,174,174
decision,WSJ,Wall Street Journal (business news),43,call,0.010820548655834032,11,174,174
decision,WSJ,Wall Street Journal (business news),44,conclusions,0.010653208058076648,11,174,174
decision,WSJ,Wall Street Journal (business news),45,attempts,0.010277728980778906,11,174,174
decision,WSJ,Wall Street Journal (business news),46,research,0.010071931698641113,11,174,174
decision,WSJ,Wall Street Journal (business news),47,position,0.009932556578060442,11,174,174
decision,WSJ,Wall Street Journal (business news),48,idea,0.009803570857630993,11,174,174
decision,WSJ,Wall Street Journal (business news),49,system,0.009784010310860963,11,174,174
decision,WSJ,Wall Street Journal (business news),50,offer,0.009737695918840796,11,174,174
decision,arxiv,arXiv (academic),1,chain,0.12123750410951954,11,2052,500
decision,arxiv,arXiv (academic),2,model,0.10089323013965058,11,2052,500
decision,arxiv,arXiv (academic),3,learning,0.09021636168966582,11,2052,500
decision,arxiv,arXiv (academic),4,phylogenetic,0.0445993637892586,11,2052,500
decision,arxiv,arXiv (academic),5,decisions,0.03829509761082983,11,2052,500
decision,arxiv,arXiv (academic),6,data,0.03146043560702968,11,2052,500
decision,arxiv,arXiv (academic),7,information,0.03139949356241696,11,2052,500
decision,arxiv,arXiv (academic),8,health,0.02850438732133905,11,2052,500
decision,arxiv,arXiv (academic),9,policy,0.02800440186408842,11,2052,500
decision,arxiv,arXiv (academic),10,knowledge,0.023967653465073388,11,2052,500
decision,arxiv,arXiv (academic),11,choice,0.021969279463466985,11,2052,500
decision,arxiv,arXiv (academic),12,random,0.021775411667996403,11,2052,500
decision,arxiv,arXiv (academic),13,spanning,0.018609992098376306,11,2052,500
decision,arxiv,arXiv (academic),14,neural,0.01605162597154427,11,2052,500
decision,arxiv,arXiv (academic),15,optimization,0.015869363381106113,11,2052,500
decision,arxiv,arXiv (academic),16,search,0.015730929416043343,11,2052,500
decision,arxiv,arXiv (academic),17,network,0.015135566611906284,11,2052,500
decision,arxiv,arXiv (academic),18,robot,0.014114662251462615,11,2052,500
decision,arxiv,arXiv (academic),19,process,0.0134546629134637,11,2052,500
decision,arxiv,arXiv (academic),20,feedback,0.013395324773244704,11,2052,500
decision,arxiv,arXiv (academic),21,rule,0.012666000191769815,11,2052,500
decision,arxiv,arXiv (academic),22,control,0.012067467844798348,11,2052,500
decision,arxiv,arXiv (academic),23,communication,0.012043802617809228,11,2052,500
decision,arxiv,arXiv (academic),24,life,0.011566979313005273,11,2052,500
decision,arxiv,arXiv (academic),25,age,0.011558587975229746,11,2052,500
decision,arxiv,arXiv (academic),26,choices,0.011471288869415536,11,2052,500
decision,arxiv,arXiv (academic),27,trial,0.011062305026087432,11,2052,500
decision,arxiv,arXiv (academic),28,computational,0.010903021529857785,11,2052,500
decision,arxiv,arXiv (academic),29,computer,0.010759208540220392,11,2052,500
decision,arxiv,arXiv (academic),30,healthcare,0.010489327911596435,11,2052,500
decision,arxiv,arXiv (academic),31,binary,0.010054749049968446,11,2052,500
decision,arxiv,arXiv (academic),32,solution,0.009928116867785558,11,2052,500
decision,arxiv,arXiv (academic),33,concept,0.009781541696596435,11,2052,500
decision,arxiv,arXiv (academic),34,research,0.00976517215134072,11,2052,500
decision,arxiv,arXiv (academic),35,management,0.009569474785750392,11,2052,500
decision,arxiv,arXiv (academic),36,performance,0.009345617297469294,11,2052,500
decision,arxiv,arXiv (academic),37,complex,0.009244045546515168,11,2052,500
decision,arxiv,arXiv (academic),38,diagnosis,0.009243288096210774,11,2052,500
decision,arxiv,arXiv (academic),39,self,0.009122513927248273,11,2052,500
decision,arxiv,arXiv (academic),40,market,0.009080912708481421,11,2052,500
decision,arxiv,arXiv (academic),41,system,0.009042060016791692,11,2052,500
decision,arxiv,arXiv (academic),42,mathematical,0.009024063427310734,11,2052,500
decision,arxiv,arXiv (academic),43,approach,0.008824756059281487,11,2052,500
decision,arxiv,arXiv (academic),44,function,0.008651989677443446,11,2052,500
decision,arxiv,arXiv (academic),45,social,0.008553945776350163,11,2052,500
decision,arxiv,arXiv (academic),46,next,0.008535443453852952,11,2052,500
decision,arxiv,arXiv (academic),47,ai,0.008482863126088936,11,2052,500
decision,arxiv,arXiv (academic),48,transition,0.00820509119557148,11,2052,500
decision,arxiv,arXiv (academic),49,state,0.008145767509206422,11,2052,500
decision,arxiv,arXiv (academic),50,goal,0.008125850103463193,11,2052,500
fairness,arxiv,arXiv (academic),1,performance,0.09715232502045502,11,485,485
fairness,arxiv,arXiv (academic),2,bias,0.07072446904000984,11,485,485
fairness,arxiv,arXiv (academic),3,learning,0.04474532806804041,11,485,485
fairness,arxiv,arXiv (academic),4,reliability,0.036183936926681516,11,485,485
fairness,arxiv,arXiv (academic),5,security,0.036125818561817305,11,485,485
fairness,arxiv,arXiv (academic),6,transparency,0.03565183573232456,11,485,485
fairness,arxiv,arXiv (academic),7,problems,0.03143373664564737,11,485,485
fairness,arxiv,arXiv (academic),8,ai,0.030827230350226355,11,485,485
fairness,arxiv,arXiv (academic),9,algorithms,0.02928773795451417,11,485,485
fairness,arxiv,arXiv (academic),10,accuracy,0.028064539977682268,11,485,485
fairness,arxiv,arXiv (academic),11,accountability,0.02800601894246127,11,485,485
fairness,arxiv,arXiv (academic),12,efficiency,0.027596306123908575,11,485,485
fairness,arxiv,arXiv (academic),13,effectiveness,0.027341141654586898,11,485,485
fairness,arxiv,arXiv (academic),14,complexity,0.023325609548477125,11,485,485
fairness,arxiv,arXiv (academic),15,research,0.021317073359906714,11,485,485
fairness,arxiv,arXiv (academic),16,ethics,0.019180622892677555,11,485,485
fairness,arxiv,arXiv (academic),17,design,0.0187636701793638,11,485,485
fairness,arxiv,arXiv (academic),18,integrity,0.018553973733029267,11,485,485
fairness,arxiv,arXiv (academic),19,theory,0.018437562442058707,11,485,485
fairness,arxiv,arXiv (academic),20,quality,0.018079085846898,11,485,485
fairness,arxiv,arXiv (academic),21,context,0.017399570212496534,11,485,485
fairness,arxiv,arXiv (academic),22,systems,0.017307609073066003,11,485,485
fairness,arxiv,arXiv (academic),23,analysis,0.01725341538125716,11,485,485
fairness,arxiv,arXiv (academic),24,data,0.016245253167959835,11,485,485
fairness,arxiv,arXiv (academic),25,results,0.014953721204796837,11,485,485
fairness,arxiv,arXiv (academic),26,safety,0.014773136011841506,11,485,485
fairness,arxiv,arXiv (academic),27,privacy,0.014550682222375206,11,485,485
fairness,arxiv,arXiv (academic),28,information,0.01300334406836578,11,485,485
fairness,arxiv,arXiv (academic),29,models,0.012393456642523804,11,485,485
fairness,arxiv,arXiv (academic),30,development,0.0119276136435015,11,485,485
fairness,arxiv,arXiv (academic),31,consistency,0.011765082199581429,11,485,485
fairness,arxiv,arXiv (academic),32,methods,0.01132867565545387,11,485,485
fairness,arxiv,arXiv (academic),33,behavior,0.011059076019574052,11,485,485
fairness,arxiv,arXiv (academic),34,engineering,0.010730383718539085,11,485,485
fairness,arxiv,arXiv (academic),35,success,0.01061707860467187,11,485,485
fairness,arxiv,arXiv (academic),36,test,0.01051368206295058,11,485,485
fairness,arxiv,arXiv (academic),37,intelligence,0.010357980375925328,11,485,485
fairness,arxiv,arXiv (academic),38,these,0.00977312714802485,11,485,485
fairness,arxiv,arXiv (academic),39,discrimination,0.009526404415124964,11,485,485
fairness,arxiv,arXiv (academic),40,uncertainty,0.009459804997835,11,485,485
fairness,arxiv,arXiv (academic),41,validity,0.009398957246249274,11,485,485
fairness,arxiv,arXiv (academic),42,applications,0.00938516492875734,11,485,485
fairness,arxiv,arXiv (academic),43,health,0.00937328667885737,11,485,485
fairness,arxiv,arXiv (academic),44,control,0.009188769012672543,11,485,485
fairness,arxiv,arXiv (academic),45,optimization,0.008580307521467281,11,485,485
fairness,arxiv,arXiv (academic),46,statistical,0.008018126157159534,11,485,485
fairness,arxiv,arXiv (academic),47,programming,0.007942361551337282,11,485,485
fairness,arxiv,arXiv (academic),48,computing,0.007636526844542891,11,485,485
fairness,arxiv,arXiv (academic),49,errors,0.00739665005933585,11,485,485
fairness,arxiv,arXiv (academic),50,compliance,0.007342730172989294,11,485,485
generation,NYT,New York Times (public news),1,decade,0.0663565345948922,11,319,319
generation,NYT,New York Times (public news),2,century,0.06612412425536592,11,319,319
generation,NYT,New York Times (public news),3,wave,0.06244208382903871,11,319,319
generation,NYT,New York Times (public news),4,set,0.05398525740872553,11,319,319
generation,NYT,New York Times (public news),5,processing,0.04831810480712122,11,319,319
generation,NYT,New York Times (public news),6,gen,0.04099172267716876,11,319,319
generation,NYT,New York Times (public news),7,group,0.03771811896974239,11,319,319
generation,NYT,New York Times (public news),8,version,0.03301188204652823,11,319,319
generation,NYT,New York Times (public news),9,form,0.030623836478774806,11,319,319
generation,NYT,New York Times (public news),10,lifetime,0.028912791580887102,11,319,319
generation,NYT,New York Times (public news),11,computer,0.02810636184123435,11,319,319
generation,NYT,New York Times (public news),12,recognition,0.027237126864140714,11,319,319
generation,NYT,New York Times (public news),13,class,0.02656074873262819,11,319,319
generation,NYT,New York Times (public news),14,type,0.023496115708884168,11,319,319
generation,NYT,New York Times (public news),15,piece,0.022082456360505147,11,319,319
generation,NYT,New York Times (public news),16,series,0.02169576847273659,11,319,319
generation,NYT,New York Times (public news),17,line,0.01928766193502904,11,319,319
generation,NYT,New York Times (public news),18,kind,0.01833027475314076,11,319,319
generation,NYT,New York Times (public news),19,era,0.016032723530657385,11,319,319
generation,NYT,New York Times (public news),20,door,0.01578794492645134,11,319,319
generation,NYT,New York Times (public news),21,world,0.015733454721798847,11,319,319
generation,NYT,New York Times (public news),22,time,0.014928610043019151,11,319,319
generation,NYT,New York Times (public news),23,technology,0.0146377387140898,11,319,319
generation,NYT,New York Times (public news),24,batch,0.013143069779985153,11,319,319
generation,NYT,New York Times (public news),25,phase,0.012618550189091455,11,319,319
generation,NYT,New York Times (public news),26,fleet,0.011971687569139163,11,319,319
generation,NYT,New York Times (public news),27,product,0.011903016937362556,11,319,319
generation,NYT,New York Times (public news),28,country,0.01187655249897438,11,319,319
generation,NYT,New York Times (public news),29,sharing,0.011737676021060524,11,319,319
generation,NYT,New York Times (public news),30,round,0.011649646759470823,11,319,319
generation,NYT,New York Times (public news),31,season,0.011391536983110424,11,319,319
generation,NYT,New York Times (public news),32,field,0.011174592303096911,11,319,319
generation,NYT,New York Times (public news),33,age,0.011042324965825676,11,319,319
generation,NYT,New York Times (public news),34,level,0.011028318651344354,11,319,319
generation,NYT,New York Times (public news),35,family,0.01075363875260122,11,319,319
generation,NYT,New York Times (public news),36,breed,0.010627964960882806,11,319,319
generation,NYT,New York Times (public news),37,editing,0.00962212647241939,11,319,319
generation,NYT,New York Times (public news),38,ever,0.009339578321337971,11,319,319
generation,NYT,New York Times (public news),39,generations,0.008788129923698781,11,319,319
generation,NYT,New York Times (public news),40,year,0.008750617035476482,11,319,319
generation,NYT,New York Times (public news),41,step,0.008462790931325664,11,319,319
generation,NYT,New York Times (public news),42,community,0.008440568383049572,11,319,319
generation,NYT,New York Times (public news),43,development,0.008439095111486754,11,319,319
generation,NYT,New York Times (public news),44,business,0.00833585628303663,11,319,319
generation,NYT,New York Times (public news),45,variety,0.008039227600569077,11,319,319
generation,NYT,New York Times (public news),46,millennium,0.007895183809731017,11,319,319
generation,NYT,New York Times (public news),47,days,0.007805559601694156,11,319,319
generation,NYT,New York Times (public news),48,episode,0.007754386467149931,11,319,319
generation,NYT,New York Times (public news),49,headquarters,0.007604048063677581,11,319,319
generation,NYT,New York Times (public news),50,radio,0.0074028123708412795,11,319,319
generation,WSJ,Wall Street Journal (business news),1,based,0.11183490643114032,11,273,273
generation,WSJ,Wall Street Journal (business news),2,line,0.08810628947690785,11,273,273
generation,WSJ,Wall Street Journal (business news),3,processing,0.05462778623138028,11,273,273
generation,WSJ,Wall Street Journal (business news),4,version,0.051887919334449396,11,273,273
generation,WSJ,Wall Street Journal (business news),5,development,0.03976186346585358,11,273,273
generation,WSJ,Wall Street Journal (business news),6,series,0.033759107663375566,11,273,273
generation,WSJ,Wall Street Journal (business news),7,wave,0.031412365871979625,11,273,273
generation,WSJ,Wall Street Journal (business news),8,set,0.029651809027844134,11,273,273
generation,WSJ,Wall Street Journal (business news),9,learning,0.02708763938837842,11,273,273
generation,WSJ,Wall Street Journal (business news),10,sharing,0.026737498626979817,11,273,273
generation,WSJ,Wall Street Journal (business news),11,level,0.026138147953521478,11,273,273
generation,WSJ,Wall Street Journal (business news),12,gen,0.02585091627373052,11,273,273
generation,WSJ,Wall Street Journal (business news),13,reality,0.025450373203817697,11,273,273
generation,WSJ,Wall Street Journal (business news),14,form,0.023613859520515226,11,273,273
generation,WSJ,Wall Street Journal (business news),15,type,0.021742653497762925,11,273,273
generation,WSJ,Wall Street Journal (business news),16,creation,0.02065399827905247,11,273,273
generation,WSJ,Wall Street Journal (business news),17,kind,0.020401041652889387,11,273,273
generation,WSJ,Wall Street Journal (business news),18,family,0.01835733136224142,11,273,273
generation,WSJ,Wall Street Journal (business news),19,recognition,0.01755621963621045,11,273,273
generation,WSJ,Wall Street Journal (business news),20,group,0.01724935156789498,11,273,273
generation,WSJ,Wall Street Journal (business news),21,decade,0.017065171974779636,11,273,273
generation,WSJ,Wall Street Journal (business news),22,quality,0.015531792518207079,11,273,273
generation,WSJ,Wall Street Journal (business news),23,analysis,0.015444068679095688,11,273,273
generation,WSJ,Wall Street Journal (business news),24,year,0.015224813442136765,11,273,273
generation,WSJ,Wall Street Journal (business news),25,class,0.014777280873318336,11,273,273
generation,WSJ,Wall Street Journal (business news),26,editing,0.013028575028503953,11,273,273
generation,WSJ,Wall Street Journal (business news),27,time,0.01249094273333423,11,273,273
generation,WSJ,Wall Street Journal (business news),28,age,0.01227141388550434,11,273,273
generation,WSJ,Wall Street Journal (business news),29,era,0.010942852425861408,11,273,273
generation,WSJ,Wall Street Journal (business news),30,combination,0.009960006820992011,11,273,273
generation,WSJ,Wall Street Journal (business news),31,use,0.009593106457670272,11,273,273
generation,WSJ,Wall Street Journal (business news),32,door,0.009269696194941297,11,273,273
generation,WSJ,Wall Street Journal (business news),33,release,0.009007181421369179,11,273,273
generation,WSJ,Wall Street Journal (business news),34,answering,0.008609050240128983,11,273,273
generation,WSJ,Wall Street Journal (business news),35,management,0.008163096355353653,11,273,273
generation,WSJ,Wall Street Journal (business news),36,forms,0.008030465833106154,11,273,273
generation,WSJ,Wall Street Journal (business news),37,day,0.007941735525407959,11,273,273
generation,WSJ,Wall Street Journal (business news),38,century,0.007882747890179545,11,273,273
generation,WSJ,Wall Street Journal (business news),39,stage,0.007785773697215723,11,273,273
generation,WSJ,Wall Street Journal (business news),40,design,0.007595596071897606,11,273,273
generation,WSJ,Wall Street Journal (business news),41,list,0.007415470860088268,11,273,273
generation,WSJ,Wall Street Journal (business news),42,range,0.007383425588853879,11,273,273
generation,WSJ,Wall Street Journal (business news),43,oriented,0.0072705736577912275,11,273,273
generation,WSJ,Wall Street Journal (business news),44,modeling,0.007207639402264125,11,273,273
generation,WSJ,Wall Street Journal (business news),45,person,0.0066501648085079456,11,273,273
generation,WSJ,Wall Street Journal (business news),46,lifetime,0.006498733065488467,11,273,273
generation,WSJ,Wall Street Journal (business news),47,production,0.006498163096956238,11,273,273
generation,WSJ,Wall Street Journal (business news),48,search,0.006390309270697494,11,273,273
generation,WSJ,Wall Street Journal (business news),49,matching,0.006244453894949256,11,273,273
generation,WSJ,Wall Street Journal (business news),50,types,0.005944619819473973,11,273,273
generation,arxiv,arXiv (academic),1,processing,0.14151442381636894,11,1261,500
generation,arxiv,arXiv (academic),2,analysis,0.10557301335773046,11,1261,500
generation,arxiv,arXiv (academic),3,learning,0.05264096874142661,11,1261,500
generation,arxiv,arXiv (academic),4,recognition,0.03764950712928437,11,1261,500
generation,arxiv,arXiv (academic),5,modeling,0.03463785892883375,11,1261,500
generation,arxiv,arXiv (academic),6,creation,0.03170051983482724,11,1261,500
generation,arxiv,arXiv (academic),7,production,0.028177475466715764,11,1261,500
generation,arxiv,arXiv (academic),8,development,0.025370935659530955,11,1261,500
generation,arxiv,arXiv (academic),9,synthesis,0.023396015301578338,11,1261,500
generation,arxiv,arXiv (academic),10,design,0.02230862494203469,11,1261,500
generation,arxiv,arXiv (academic),11,model,0.021649000969589896,11,1261,500
generation,arxiv,arXiv (academic),12,theory,0.02103470634341036,11,1261,500
generation,arxiv,arXiv (academic),13,selection,0.02010532129311754,11,1261,500
generation,arxiv,arXiv (academic),14,search,0.020063473940837986,11,1261,500
generation,arxiv,arXiv (academic),15,testing,0.01810682028814462,11,1261,500
generation,arxiv,arXiv (academic),16,acquisition,0.017905091073082958,11,1261,500
generation,arxiv,arXiv (academic),17,problem,0.01683855904913026,11,1261,500
generation,arxiv,arXiv (academic),18,network,0.015792271381530016,11,1261,500
